CanopyHeight,x_coord,y_coord
0.117530864197531,669052,259771
0.58,672280,258619
0.0469135802469136,672232,258565
0.514320987654321,668842,258325
0.202469135802469,674764,259267
0.622222222222222,669922,259573
0.626666666666667,674230,259411
0.600493827160494,668848,259435
0.651851851851852,669052,259075
0.467160493827161,672208,259447
0.728148148148148,671830,258877
0.388148148148148,672196,259153
0.698024691358025,673522,258697
0.0197530864197531,669730,259309
0.340246913580247,671656,259243
0.455061728395062,670030,258181
0.656543209876543,669934,259417
0.522962962962963,670036,258631
0.486172839506173,669712,258667
0.505432098765432,672298,259429
0.529135802469136,669064,259561
0.568888888888889,669784,258565
0.42641975308642,671782,259297
0.0520987654320988,672958,258559
0.194074074074074,669904,259231
0.0508641975308642,672472,259453
0.426666666666667,672298,258877
0.515061728395062,674308,258979
0.669876543209877,671836,258799
0.405679012345679,669148,258847
0.411604938271605,673432,259447
0.0180246913580247,674686,259339
0.739259259259259,670468,258571
0.51283950617284,669556,258607
0.360740740740741,673882,258781
0.465925925925926,671932,260179
0.655802469135803,669940,259435
0.637037037037037,672454,259963
0.50962962962963,673984,259219
0.607407407407407,671938,258787
0.488641975308642,673348,258547
0.160740740740741,668632,258397
0.300987654320988,673900,258763
0.391111111111111,672112,259405
0.556049382716049,671086,259585
0.371111111111111,670132,260095
0.450617283950617,669694,258439
0.133827160493827,669412,259633
0.387654320987654,671500,259411
0.724444444444444,670990,259051
0.293827160493827,668848,258685
0.595555555555556,671446,259069
0.204691358024691,672640,258811
0.411111111111111,670030,259957
0.586666666666667,669874,259357
0.188148148148148,670996,258871
0.678024691358025,672352,259387
0.341481481481481,671086,258187
0.0928395061728395,671272,259975
0.399012345679012,669910,259273
0.623703703703704,669976,259147
0.694320987654321,670252,259129
0.166666666666667,674428,259201
0.433827160493827,671374,259777
0.0071604938271604,669136,258211
0.85679012345679,672616,259189
0.641975308641975,671020,259069
0.489876543209877,670306,258439
0.651851851851852,670924,258691
0.443703703703704,671632,258943
0.566172839506173,669526,259183
0.575555555555556,670600,259075
0.779753086419753,670528,258973
0.795802469135802,670624,259273
0.762716049382716,670858,258847
0.516543209876543,669616,258997
0.439259259259259,671440,259429
0.68716049382716,670546,259279
0.372098765432099,671902,258721
0.106172839506173,670048,260119
0.753333333333333,670852,258679
0.408148148148148,668638,258715
0.474074074074074,668782,258835
0.674320987654321,673408,259297
0.710123456790123,670522,258817
0.342716049382716,670528,259999
0.275308641975309,669502,258505
0.628888888888889,671698,259009
0.340987654320988,670168,258973
0.43283950617284,671512,259405
0.662962962962963,669364,259531
0.0819753086419753,674002,258331
0.460987654320988,670420,258853
0.13358024691358,669304,258073
0.0283950617283951,672568,259741
0.361234567901235,668560,258931
0.523456790123457,669022,258889
1.0,670804,258385
0.222716049382716,668728,258727
0.278271604938272,674236,259207
0.237037037037037,671056,258937
0.0696296296296296,670438,260023
0.321481481481482,670750,258157
0.112345679012346,671572,259411
0.631111111111111,669538,259291
0.408888888888889,669616,258463
0.456049382716049,673762,258571
0.70320987654321,670372,258139
0.537037037037037,671110,259321
0.398765432098765,671932,259951
0.640246913580247,671914,258871
0.321975308641975,669424,259057
0.575802469135803,670336,259045
0.607654320987654,674620,259225
0.157530864197531,670138,258955
0.194814814814815,673684,259117
0.519506172839506,670762,260071
0.576296296296296,672544,259663
0.53283950617284,669988,259945
0.560987654320988,669310,258865
0.504691358024691,671368,260017
0.46320987654321,669790,258547
0.528148148148148,669544,259237
0.634320987654321,668746,258979
0.28641975308642,671884,259303
0.681728395061728,671176,259309
0.419506172839506,671230,259543
0.507160493827161,669862,259423
0.638765432098765,672562,259189
0.445679012345679,669568,259411
0.353333333333333,670726,259207
0.187901234567901,673126,258781
0.184197530864198,672604,258883
0.610864197530864,671944,259711
0.761728395061728,669568,258715
0.409382716049383,673774,258481
0.660246913580247,669934,259555
0.0014814814814814,668908,259981
0.434814814814815,669160,259921
0.515061728395062,670720,258253
0.585185185185185,673642,258841
0.651358024691358,669964,259423
0.649382716049383,671266,259027
0.148395061728395,671032,259849
0.508395061728395,669682,258967
0.559012345679012,668626,258883
0.437037037037037,673768,258487
0.260987654320988,673858,259357
0.478024691358025,670246,258211
0.166172839506173,671440,259081
0.554320987654321,669916,259141
0.51037037037037,672550,259675
0.609135802469136,672178,260197
0.714320987654321,672880,259105
0.784197530864198,671362,258937
0.348641975308642,673036,258961
0.599753086419753,670552,259483
0.648641975308642,673252,258481
0.53037037037037,673438,259477
0.516049382716049,673132,259279
0.223950617283951,674272,258673
0.459506172839506,668860,259951
0.374320987654321,672124,259993
0.586172839506173,672562,259681
0.435308641975309,670018,259141
0.131604938271605,669736,258841
0.723703703703704,671548,258799
0.649876543209877,671398,259453
0.366913580246914,672136,259999
0.555308641975309,669526,258289
0.0930864197530864,674698,258901
0.604444444444444,672178,259345
0.352839506172839,674200,258505
0.533333333333333,673126,259261
0.028641975308642,671494,258511
0.30716049382716,670534,258655
0.467901234567901,669670,258715
0.362716049382716,671038,259357
0.168641975308642,673288,259501
0.553086419753086,673588,259375
0.557283950617284,671932,259147
0.642716049382716,670378,258577
0.640246913580247,670318,258301
0.0938271604938272,672754,258433
0.250864197530864,674236,259093
0.307407407407407,674662,259429
0.640246913580247,673396,258379
0.609135802469136,668950,258607
0.182222222222222,670456,259885
0.0298765432098765,668962,259717
0.685185185185185,669898,259459
0.54,670630,258793
0.198518518518519,669766,258277
0.63358024691358,670336,259285
0.781481481481482,670660,259273
0.563456790123457,669154,258937
0.572345679012346,672934,259465
0.238765432098765,670462,259387
0.311851851851852,668938,259747
0.634814814814815,674524,258961
0.0323456790123457,674722,259051
0.706172839506173,670576,259273
0.0506172839506173,672400,259069
0.665679012345679,672142,259339
0.697283950617284,670174,259003
0.718765432098765,672916,258955
0.385925925925926,669958,260035
0.572345679012346,669304,259585
0.747654320987654,669892,259009
0.522716049382716,671110,259333
0.44962962962963,671548,258433
0.788888888888889,671014,258667
0.312345679012346,671188,258187
0.42962962962963,671218,259357
0.753086419753087,671608,260149
0.750123456790124,669880,259045
0.662222222222222,673240,258883
0.494567901234568,674488,259081
0.518765432098765,674032,258853
0.584197530864198,673492,259045
0.566666666666667,668698,258919
0.728641975308642,669418,258781
0.619012345679012,670630,258757
0.622222222222222,670492,259153
0.630864197530864,673000,259279
0.726666666666667,670870,258361
0.469382716049383,670180,258151
0.485185185185185,668740,259189
0.0024691358024691,670066,259837
0.217283950617284,670480,259927
0.150864197530864,674680,259405
0.128148148148148,673768,258457
0.544691358024691,670258,258133
0.52962962962963,672532,259153
0.628888888888889,673546,258499
0.369382716049383,669394,259381
0.462222222222222,670510,259555
0.561975308641975,669964,258751
0.0758024691358025,671596,259405
0.755802469135802,670588,258733
0.511111111111111,669538,259231
0.548641975308642,671386,258763
0.222716049382716,669772,259501
0.553333333333333,674026,258769
0.290617283950617,669838,259783
0.241234567901235,673168,259117
0.57679012345679,673696,259345
0.490617283950617,668812,258595
0.497037037037037,672628,259351
0.535061728395062,670264,258721
0.782716049382716,670972,258265
0.435555555555556,670744,258745
0.400246913580247,668554,259225
0.637037037037037,671440,259009
0.0167901234567901,674716,258841
0.455802469135802,669940,258643
0.637283950617284,669574,259057
0.644444444444444,670600,258739
0.537530864197531,672196,259255
0.645185185185185,671218,259231
0.563456790123457,674536,259213
0.481728395061728,668986,259219
0.38,670408,260065
0.614320987654321,669868,259435
0.568888888888889,669928,258523
0.425925925925926,670438,258337
0.609876543209877,672802,259201
0.664197530864197,673492,258631
0.462222222222222,673714,258577
0.60641975308642,669994,260053
0.641975308641975,669178,259417
0.630617283950617,670678,259459
0.214320987654321,670582,260119
0.732345679012346,673330,258439
0.0041975308641975,672526,258271
0.549135802469136,674374,259447
0.281234567901235,672160,259237
0.0177777777777778,674746,258715
0.460740740740741,670096,258433
0.179012345679012,670012,258883
0.180740740740741,674200,258391
0.219753086419753,671776,259435
0.202222222222222,672304,259249
0.466172839506173,672586,259957
0.538271604938272,673042,259009
0.499753086419753,673216,259357
0.483950617283951,669670,258289
0.663950617283951,671950,258889
0.505432098765432,673120,259261
0.354567901234568,673612,259045
0.478518518518519,673906,258835
0.0049382716049382,670222,259717
0.439259259259259,669010,258805
0.601975308641975,669004,258985
0.626172839506173,673324,259249
0.434074074074074,668608,259189
0.546172839506173,669748,258409
0.391851851851852,674188,258793
0.554567901234568,669304,258097
0.581975308641975,672118,259057
0.809135802469136,669928,259069
0.286172839506173,674362,259225
0.0790123456790123,673216,258871
0.674074074074074,671068,259135
0.35037037037037,673888,258451
0.312345679012346,671140,259771
0.626666666666667,671224,259147
0.578024691358025,670744,259669
0.582469135802469,673756,259207
0.554074074074074,668782,258625
0.418765432098765,674302,259183
0.71283950617284,670444,258901
0.67283950617284,668776,260005
0.513827160493827,673042,258727
0.455802469135802,672256,258775
0.58320987654321,672388,259339
0.489876543209877,669310,259231
0.306913580246914,673576,258883
0.271851851851852,671080,259693
0.485925925925926,672712,259225
0.640493827160494,672448,258817
0.43358024691358,670186,259153
0.570617283950617,670846,259363
0.279259259259259,669334,259759
0.42962962962963,669730,259471
0.338024691358025,669712,258451
0.657283950617284,671836,259969
0.0385185185185185,672526,259453
0.620987654320988,668932,258859
0.68320987654321,673360,258493
0.476049382716049,669484,258961
0.531851851851852,673564,258319
0.487654320987654,670174,258589
0.313086419753086,669442,259825
0.441975308641975,669364,258907
0.503456790123457,670336,259693
0.45283950617284,670438,258601
0.761234567901235,672658,259153
0.548888888888889,673282,259039
0.0303703703703704,672622,259807
0.0641975308641975,671068,258331
0.623456790123457,672106,259273
0.548888888888889,668986,258685
0.513086419753086,671800,258631
0.381728395061728,673810,259201
0.642962962962963,669868,259387
0.401481481481482,669928,259363
0.626172839506173,670048,259129
0.424938271604938,669076,258385
0.337777777777778,670636,260059
0.647407407407407,670090,258565
0.512592592592593,670096,258919
0.147901234567901,670468,259885
0.587160493827161,672382,259327
0.716049382716049,672388,259921
0.566913580246914,673720,258607
0.413086419753086,670342,259669
0.539012345679012,671998,260119
0.695802469135803,671830,260143
0.627654320987654,670792,258505
0.597283950617284,673528,259225
0.48641975308642,670708,260119
0.680493827160494,670042,258385
0.664938271604938,673354,258427
0.387407407407407,672478,259441
0.768148148148148,670912,258487
0.166913580246914,674278,258559
0.555555555555556,669718,259483
0.0251851851851852,669028,258517
0.596049382716049,672520,258613
0.63037037037037,669604,259561
0.760987654320988,670720,258331
0.0417283950617284,672502,258589
0.260987654320988,670606,259405
0.442962962962963,671830,260041
0.411111111111111,669628,258457
0.655061728395062,671338,258949
0.318271604938272,673672,258709
0.660987654320988,669970,259021
0.537283950617284,669520,258991
0.683950617283951,669148,259261
0.684444444444444,671764,258739
0.108888888888889,672658,258313
0.799753086419753,670954,258745
0.567160493827161,669424,259747
0.208395061728395,670522,259501
0.585925925925926,669778,259615
0.425925925925926,673714,259417
0.0217283950617284,672400,258271
0.580987654320988,668818,259999
0.573333333333333,673288,259423
0.409135802469136,674242,258403
0.650864197530864,669628,258745
0.611851851851852,670300,259399
0.273827160493827,674200,259231
0.379012345679012,672406,258943
0.0180246913580247,671884,259639
0.407407407407407,674476,259123
0.43283950617284,669124,259705
0.0446913580246914,668602,258493
0.595061728395062,668656,258361
0.448888888888889,670546,259645
0.212345679012346,672466,260197
0.390123456790124,671206,259363
0.306913580246914,669010,260041
0.188148148148148,672220,258541
0.339012345679012,669940,260053
0.109135802469136,674920,258505
0.181728395061728,669808,258547
0.068641975308642,669136,258337
0.459506172839506,671008,258787
0.47679012345679,669520,258895
0.704691358024691,672964,259225
0.403456790123457,672574,259975
0.607901234567901,674236,258625
0.544197530864198,669004,258643
0.805679012345679,670888,258667
0.0012345679012345,672634,258463
0.513827160493827,669544,258667
0.397530864197531,670228,258283
0.412345679012346,670714,259243
0.62,669214,259171
0.680740740740741,672904,259387
0.355802469135803,670654,260017
0.479012345679012,673078,259165
0.598518518518519,672136,258925
0.341728395061728,670690,259039
0.622962962962963,672610,260077
0.427901234567901,670504,258223
0.489876543209877,670264,259621
0.116296296296296,669514,259777
0.69679012345679,669448,258541
0.315802469135802,672994,258283
0.491851851851852,670060,259663
0.334567901234568,670828,258667
0.801234567901235,670894,258427
0.103456790123457,672532,258517
0.607160493827161,669358,259513
0.615061728395062,671410,259519
0.43358024691358,671332,259507
0.664444444444445,669424,259303
0.704691358024691,671416,259459
0.595308641975309,670030,258913
0.641234567901235,670612,258271
0.584691358024691,673840,258763
0.481728395061728,670078,260011
0.347407407407407,671584,259231
0.347901234567901,671296,259807
0.249382716049383,669520,259483
0.37283950617284,670174,258805
0.0276543209876543,670732,258979
0.469876543209877,668656,258925
0.614320987654321,673384,258595
0.701975308641975,669760,258763
0.605185185185185,669058,258823
0.0111111111111111,672616,258487
0.657530864197531,669778,258571
0.266172839506173,673444,258421
0.520987654320988,669310,258523
0.335308641975309,672076,259963
0.692098765432099,671056,259099
0.406913580246914,670234,259141
0.459259259259259,672952,258319
0.35037037037037,671890,259411
0.589135802469136,669064,258979
0.351358024691358,670618,260095
0.167654320987654,673840,259009
0.125432098765432,672370,258511
0.544444444444445,671830,258829
0.561728395061728,671644,260017
0.685679012345679,672634,259033
0.226172839506173,673252,258265
0.608395061728395,674404,258811
0.393086419753086,669160,258409
0.289382716049383,674266,259177
0.652839506172839,668866,259075
0.463456790123457,669190,259753
0.599753086419753,674512,258979
0.48641975308642,670768,260071
0.344938271604938,672508,259555
0.64716049382716,669328,259093
0.629135802469136,671416,258991
0.435061728395062,669694,258451
0.52716049382716,669646,259309
0.681234567901235,671902,258871
0.0807407407407408,671188,258211
0.72320987654321,672772,259123
0.260246913580247,671806,259015
0.555061728395062,670846,259255
0.301481481481481,673264,259105
0.228888888888889,669682,258157
0.617283950617284,672112,259519
0.663703703703704,672874,258985
0.0032098765432098,671044,258553
0.209382716049383,674302,259477
0.54641975308642,669970,258661
0.354320987654321,668752,258253
0.519506172839506,673054,259459
0.56320987654321,674188,259435
0.360493827160494,674212,259333
0.553827160493827,669424,259093
0.37283950617284,668986,259765
0.465185185185185,670750,258805
0.58320987654321,672058,258961
0.369135802469136,674014,258331
0.626666666666667,670162,258835
0.643456790123457,672448,258907
0.457037037037037,669082,258805
0.358271604938272,668686,258841
0.295308641975309,672436,260197
0.412592592592593,669004,258715
0.64962962962963,671812,258733
0.320987654320988,669034,258733
0.0718518518518519,673948,258691
0.344691358024691,673360,258403
0.660740740740741,669646,258793
0.389135802469136,672106,259375
0.575555555555556,673816,258895
0.83283950617284,671482,258955
0.680493827160494,674608,259015
0.363456790123457,668788,258823
0.41604938271605,671578,258463
0.572345679012346,673540,258421
0.271111111111111,670828,259747
0.555308641975309,670042,259423
0.669382716049383,673270,259057
0.543456790123457,669586,259195
0.528888888888889,670216,258607
0.637283950617284,672850,259315
0.720493827160494,670540,258475
0.650864197530864,669592,258391
0.0516049382716049,672478,258313
0.3,672052,258967
0.468888888888889,671668,259345
0.501728395061728,671908,260197
0.36,673216,258763
0.24320987654321,674218,259081
0.67037037037037,671212,259075
0.115555555555556,672466,258331
0.514074074074074,671488,258391
0.728395061728395,669730,259219
0.285432098765432,673954,259435
0.694320987654321,671794,259993
0.591851851851852,672268,259513
0.629876543209877,671566,258763
0.192345679012346,669160,259561
0.30716049382716,673894,258775
0.469135802469136,674464,259069
0.339753086419753,670366,259627
0.0175308641975309,673498,259459
0.675555555555556,670438,258859
0.724938271604938,672964,259015
0.746666666666667,670972,258397
0.531851851851852,672628,258931
0.682716049382716,673540,258709
0.307901234567901,669748,258997
0.864938271604938,670726,258421
0.410617283950617,673996,258691
0.437777777777778,669970,260011
0.458024691358025,672634,259603
0.497777777777778,673954,259225
0.527901234567901,669394,259183
0.194814814814815,674302,258925
0.773086419753086,671446,258835
0.378271604938272,671950,259351
0.401481481481482,668854,259261
0.017037037037037,671038,259717
0.365432098765432,673132,259207
0.558024691358025,672040,258973
0.0728395061728395,674392,259243
0.361481481481482,671662,259147
0.259753086419753,671500,258721
0.34,670876,259009
0.512839506172839,668806,259081
0.589876543209877,671494,259531
0.722716049382716,670096,258631
0.434074074074074,669808,258685
0.285432098765432,669022,259753
0.554074074074074,673702,259393
0.541728395061728,670288,259057
0.432592592592593,668596,258817
0.578518518518519,671806,258697
0.53283950617284,671404,260005
0.0148148148148148,672178,258547
0.157777777777778,670096,258121
0.578518518518519,671296,259255
0.168888888888889,670258,259843
0.441728395061728,671128,259771
0.283950617283951,674554,259129
0.2,670324,259165
0.682962962962963,669076,258985
0.651851851851852,669892,259633
0.657777777777778,672868,259099
0.740246913580247,669784,259231
0.480246913580247,674704,259507
0.665925925925926,669274,259621
0.430864197530864,672598,259927
0.0012345679012345,669658,259831
0.596049382716049,673360,259423
0.454567901234568,669592,258499
0.664938271604938,669322,258757
0.550617283950617,669616,258625
0.548148148148148,669910,259525
0.341234567901235,671818,260011
0.638765432098765,669322,259057
0.0609876543209877,673912,258697
0.499753086419753,670768,258757
0.681728395061728,668992,259255
0.504444444444444,671674,259069
0.751851851851852,670606,258499
0.35358024691358,671362,260011
0.287901234567901,674320,258847
0.564938271604938,674326,259315
0.251851851851852,671242,259879
0.458518518518519,673462,258691
0.627901234567901,668662,258319
0.32641975308642,674068,259045
0.681975308641975,672466,258703
0.17283950617284,671794,258553
0.395802469135802,668704,258553
0.491604938271605,668818,258283
0.694567901234568,670318,258511
0.497283950617284,673120,259075
0.560987654320988,670822,259147
0.304197530864198,673588,259489
0.641975308641975,669160,259333
0.74320987654321,669076,259021
0.681234567901235,671158,259249
0.380987654320988,674644,259465
0.0587654320987654,672694,258289
0.545432098765432,668854,258805
0.573827160493827,668740,258631
0.393086419753086,674518,259087
0.515308641975309,671788,259747
0.690864197530864,671878,259507
0.700740740740741,673396,258385
0.749876543209877,671236,258697
0.756049382716049,670828,258349
0.0412345679012346,672700,258247
0.406666666666667,672184,258937
0.555308641975309,670444,259297
0.649876543209877,669280,258511
0.281975308641975,670366,258829
0.550864197530864,669412,259591
0.479506172839506,674350,258877
0.618765432098765,670288,259639
0.0812345679012346,669964,259771
0.644938271604938,669220,259441
0.738024691358025,670954,259261
0.407654320987654,673438,259237
0.226913580246914,669838,259315
0.342222222222222,671314,259405
0.554567901234568,671476,258745
0.0185185185185185,673852,258391
0.328148148148148,674020,259117
0.630864197530864,671020,259315
0.663456790123457,672142,259567
0.328148148148148,674650,259351
0.598765432098765,672202,259183
0.0074074074074074,671554,259273
0.719506172839506,674236,258583
0.466666666666667,671494,258637
0.332839506172839,672844,258961
0.101728395061728,674902,258631
0.244691358024691,672244,259123
0.722716049382716,669394,259453
0.673333333333333,669328,258643
0.0990123456790123,670120,258145
0.8,670648,258319
0.548641975308642,669484,258709
0.612345679012346,673558,258835
0.333333333333333,670390,258337
0.550370370370371,669184,258511
0.609135802469136,671080,259159
0.464444444444444,671098,259639
0.365432098765432,669352,259219
0.632345679012346,669784,259627
0.440740740740741,669286,259315
0.639259259259259,671524,258361
0.624938271604938,671554,259471
0.521728395061728,674116,258343
0.637283950617284,672268,259609
0.469135802469136,671578,259291
0.474567901234568,672454,259297
0.154567901234568,669562,259435
0.368395061728395,671884,259297
0.411851851851852,671440,258727
0.427160493827161,670864,259627
0.637283950617284,671848,259501
0.231358024691358,670864,258703
0.484691358024691,670096,259021
0.520246913580247,669130,259663
0.0787654320987654,674332,258553
0.0674074074074074,669298,258445
0.237530864197531,673534,258523
0.603703703703704,669304,258883
0.555308641975308,673282,259429
0.23679012345679,668740,258691
0.218024691358025,669250,259747
0.523950617283951,671662,259333
0.493827160493827,668782,258685
0.611111111111111,671896,258709
0.0111111111111111,671272,258295
0.665432098765432,670114,259471
0.517777777777778,669730,258289
0.485679012345679,670330,259639
0.643456790123457,673336,258421
0.284691358024691,674116,259081
0.502716049382716,672334,260005
0.405925925925926,674206,258769
0.634814814814815,672268,259087
0.614814814814815,672406,259999
0.593827160493827,671158,259675
0.459506172839506,668902,258901
0.531358024691358,672868,259447
0.449876543209877,670786,258631
0.664197530864198,673240,258967
0.0481481481481481,672262,260101
0.627901234567901,670024,258511
0.479012345679012,671428,259993
0.340493827160494,671242,259387
0.773333333333333,669106,259009
0.482469135802469,672928,259147
0.66962962962963,670912,259213
0.516049382716049,673342,258985
0.233333333333333,674626,259165
0.658765432098765,671044,259033
0.164938271604938,674314,258643
0.567901234567901,669436,258583
0.494567901234568,669736,258415
0.285925925925926,670012,258919
0.319753086419753,669394,259243
0.648641975308642,672652,258973
0.816543209876543,672466,260059
0.669876543209877,673048,258781
0.12962962962963,672970,258259
0.299259259259259,673600,258901
0.528888888888889,669574,258511
0.0217283950617284,670720,258193
0.0298765432098765,669052,258601
0.114567901234568,672268,258553
0.134074074074074,673990,259375
0.50962962962963,671464,258595
0.58641975308642,673072,259477
0.328888888888889,669418,259075
0.428641975308642,670072,258199
0.569382716049383,672304,258709
0.484197530864198,670036,259579
0.741975308641975,673642,258787
0.401728395061728,674446,258397
0.605679012345679,672508,259957
0.639506172839506,672346,260077
0.425185185185185,672778,259447
0.630617283950617,670546,259483
0.581481481481481,669556,259375
0.595308641975309,669850,259681
0.0854320987654321,671710,258985
0.405925925925926,673468,258853
0.0807407407407407,672532,258259
0.118765432098765,673804,258691
0.652345679012346,672664,258799
0.341975308641975,671614,259261
0.0202469135802469,674902,259399
0.460740740740741,672592,260089
0.435802469135803,672100,259675
0.409135802469136,671086,260065
0.781481481481482,670978,258607
0.721234567901235,671950,259495
0.0259259259259259,671836,258499
0.281481481481481,668812,259177
0.369135802469136,672184,259591
0.671604938271605,671974,259021
0.0177777777777778,669814,259915
0.646666666666667,674608,259123
0.231851851851852,670600,258847
0.437530864197531,671290,260023
0.377777777777778,674482,258403
0.64641975308642,670066,259405
0.605925925925926,673798,259507
0.72,672388,259933
0.619259259259259,674482,258943
0.492345679012346,669136,258451
0.447654320987654,672286,259423
0.552345679012346,670576,259639
0.423456790123457,672304,259051
0.37037037037037,673876,258775
0.678271604938272,671506,259219
0.624691358024691,673042,259297
0.0387654320987654,673684,258295
0.677777777777778,672406,259933
0.656296296296296,669244,258613
0.372098765432099,672178,260005
0.581481481481481,669958,259369
0.647407407407407,671746,258871
0.52962962962963,669520,258253
0.479012345679012,670084,259567
0.0044444444444444,670102,260017
0.359012345679012,670360,259363
0.161975308641975,670750,259747
0.0358024691358025,669388,259597
0.04,672436,259849
0.550864197530864,669352,258901
0.455555555555556,669322,259363
0.568641975308642,669646,259357
0.585432098765432,670750,259435
0.717777777777778,674494,258697
0.415308641975309,673798,259069
0.352345679012346,674458,258829
0.574567901234568,670774,258955
0.163703703703704,670894,259771
0.645185185185185,671836,259525
0.08,669070,259921
0.716296296296296,671062,258805
0.559259259259259,670378,258859
0.635061728395062,669136,258991
0.563456790123457,672376,259513
0.37358024691358,669700,259399
0.620493827160494,669922,259639
0.70320987654321,673372,259351
0.246666666666667,671032,259489
0.561728395061728,670360,258667
0.599753086419753,672334,259021
0.635555555555556,670354,258763
0.602716049382716,672172,259219
0.652839506172839,669190,259657
0.427407407407407,672604,259609
0.52962962962963,670234,259687
0.0071604938271604,671680,258307
0.0024691358024691,672826,258367
0.471358024691358,670078,258325
0.590617283950617,673438,258523
0.622469135802469,671836,258841
0.385679012345679,674176,258721
0.271111111111111,670270,259369
0.451358024691358,670804,259381
0.458271604938272,674092,259351
0.606666666666667,669988,259015
0.74641975308642,672898,258919
0.451358024691358,669964,258931
0.703950617283951,670186,259057
0.367654320987654,670144,258949
0.507654320987654,672724,259303
0.583950617283951,671038,260113
0.0039506172839506,669634,258913
0.243703703703704,672034,259453
0.0745679012345679,675100,259297
0.570864197530864,669268,259267
0.479506172839506,672562,260113
0.389876543209877,673222,258439
0.61358024691358,671332,259273
0.366666666666667,670696,259765
0.522962962962963,673390,259039
0.225925925925926,670726,259411
0.639012345679012,672322,259309
0.429876543209877,670672,260011
0.411358024691358,671872,259375
0.610123456790123,673294,259117
0.70962962962963,670204,259237
0.499012345679012,673210,259357
0.599012345679012,668650,258277
0.286172839506173,672412,259705
0.63037037037037,669472,258631
0.494814814814815,669370,258991
0.670864197530864,671392,259153
0.19037037037037,669586,258229
0.352592592592593,671776,259417
0.671604938271605,671416,258877
0.608148148148148,669532,259159
0.472592592592593,674176,258919
0.680987654320988,669658,259459
0.741481481481481,669106,258313
0.202716049382716,671914,258763
0.729382716049383,670600,259201
0.156296296296296,672370,259087
0.693827160493827,671860,258811
0.586913580246914,671332,259447
0.602962962962963,671110,259885
0.0241975308641975,675100,259429
0.819506172839506,672640,259093
0.311604938271605,669250,259309
0.599259259259259,670744,258577
0.62716049382716,668770,258985
0.0333333333333333,669700,258163
0.359506172839506,674572,259357
0.445185185185185,669550,258835
0.435555555555556,669814,258589
0.286172839506173,671008,259495
0.495802469135803,671734,260131
0.614567901234568,669142,258643
0.669135802469136,670426,258637
0.661728395061728,670126,259153
0.697530864197531,672478,258721
0.533333333333333,672550,259591
0.82641975308642,670804,258475
0.645185185185185,670426,259081
0.622469135802469,670018,258691
0.590617283950617,670396,259651
0.0723456790123457,671266,259885
0.325432098765432,670852,258751
0.613086419753086,672352,259309
0.151111111111111,668938,260071
0.205925925925926,673762,259213
0.464691358024691,672862,258955
0.212592592592593,671296,259543
0.414074074074074,672148,258715
0.0185185185185185,671236,259897
0.258765432098765,673330,259483
0.251604938271605,674152,259447
0.179753086419753,672238,259153
0.662962962962963,670186,259261
0.457530864197531,671668,259285
0.78641975308642,668752,259009
0.167407407407407,673786,258649
0.324444444444444,669094,258931
0.508641975308642,670252,259057
0.678271604938272,668746,259051
0.722716049382716,670102,259615
0.538518518518519,669028,259345
0.282716049382716,672580,259015
0.784691358024691,671068,258973
0.577037037037037,671686,259435
0.455308641975309,670642,259111
0.138518518518519,672172,258967
0.317530864197531,669976,259261
0.147654320987654,672496,259843
0.520493827160494,673258,258499
0.594567901234568,670078,259603
0.625185185185185,669244,259171
0.498765432098766,668734,258805
0.401481481481482,672556,259543
0.0118518518518519,669718,258157
0.479753086419753,671674,260125
0.546666666666667,672982,259339
0.737037037037037,672568,259999
0.671111111111111,672274,259225
0.695308641975309,670384,258583
0.582222222222222,669106,258889
0.184691358024691,673480,258289
0.385679012345679,670210,259447
0.43037037037037,669820,259339
0.297037037037037,670222,259561
0.06,672466,258439
0.686172839506173,673138,258289
0.538024691358025,674476,258733
0.501728395061728,670456,258145
0.430123456790123,669994,259285
0.514074074074074,672256,258985
0.553333333333333,668638,259057
0.390617283950617,670018,258403
0.507160493827161,671620,259993
0.334074074074074,670258,258151
0.772098765432099,670864,258457
0.522716049382716,671710,259147
0.171358024691358,669688,259297
0.71358024691358,670942,259243
0.552345679012346,671980,259285
0.319506172839506,671590,258853
0.527407407407407,670240,258175
0.428395061728395,668920,259801
0.588888888888889,670510,259597
0.0059259259259259,669172,259975
0.318518518518519,669334,258991
0.679259259259259,672334,258661
0.0024691358024691,669070,258493
0.532839506172839,674494,258457
0.641975308641975,673978,258361
0.0014814814814814,671920,258559
0.68320987654321,674584,259165
0.700493827160494,670294,259189
0.692098765432099,669550,259027
0.351111111111111,671848,259663
0.66641975308642,669010,258247
0.817037037037037,670582,258961
0.471604938271605,672040,259771
0.0022222222222222,671032,258385
0.319506172839506,670120,258967
0.761975308641975,671488,259087
0.578271604938272,669556,259225
0.0123456790123457,670066,259945
0.778024691358025,670546,258463
0.382962962962963,674248,259249
0.125185185185185,672244,259147
0.569382716049383,672994,259417
0.701728395061728,669802,259135
0.317530864197531,673666,258877
0.552345679012346,672868,259501
0.511851851851852,669160,258823
0.411111111111111,669580,258325
0.460987654320988,674440,259117
0.348641975308642,673936,258925
0.472839506172839,673714,258727
0.511851851851852,672484,259339
0.683703703703704,670120,259147
0.499259259259259,672934,259141
0.622962962962963,670870,259561
0.373086419753086,670294,258859
0.644938271604938,668686,258871
